x_px,y_px
1.874851562500000000e+03,1.199390502929687500e+03
1.874495483398437500e+03,1.202154663085937500e+03
1.873923217773437500e+03,1.204879516601562500e+03
1.873148559570312500e+03,1.207562011718750000e+03
1.872185180664062500e+03,1.210198730468750000e+03
1.871046508789062500e+03,1.212786621093750000e+03
1.869746459960937500e+03,1.215322143554687500e+03
1.868298461914062500e+03,1.217802246093750000e+03
1.866716308593750000e+03,1.220223632812500000e+03
1.865013549804687500e+03,1.222583007812500000e+03
1.863203979492187500e+03,1.224877197265625000e+03
1.861301025390625000e+03,1.227102783203125000e+03
1.859318115234375000e+03,1.229256958007812500e+03
1.857263305664062500e+03,1.231340942382812500e+03
1.855141479492187500e+03,1.233358886718750000e+03
1.852957397460937500e+03,1.235314697265625000e+03
1.850715454101562500e+03,1.237212646484375000e+03
1.848420776367187500e+03,1.239056884765625000e+03
1.846077636718750000e+03,1.240851562500000000e+03
1.843691040039062500e+03,1.242600708007812500e+03
1.841265502929687500e+03,1.244308593750000000e+03
1.838805908203125000e+03,1.245979125976562500e+03
1.836316650390625000e+03,1.247616577148437500e+03
1.833802734375000000e+03,1.249225219726562500e+03
1.831268676757812500e+03,1.250808837890625000e+03
1.828719238281250000e+03,1.252371948242187500e+03
1.826159179687500000e+03,1.253918334960937500e+03
1.823593017578125000e+03,1.255452270507812500e+03
1.821023803710937500e+03,1.256976318359375000e+03
1.818451782226562500e+03,1.258490356445312500e+03
1.815876464843750000e+03,1.259994018554687500e+03
1.813297973632812500e+03,1.261486938476562500e+03
1.810715820312500000e+03,1.262968750000000000e+03
1.808130126953125000e+03,1.264438964843750000e+03
1.805540527343750000e+03,1.265897460937500000e+03
1.802946899414062500e+03,1.267343627929687500e+03
1.800349121093750000e+03,1.268777343750000000e+03
1.797746826171875000e+03,1.270197998046875000e+03
1.795139892578125000e+03,1.271605346679687500e+03
1.792528320312500000e+03,1.272998901367187500e+03
1.789911621093750000e+03,1.274378540039062500e+03
1.787289916992187500e+03,1.275743652343750000e+03
1.784662841796875000e+03,1.277094116210937500e+03
1.782030151367187500e+03,1.278429321289062500e+03
1.779391845703125000e+03,1.279749023437500000e+03
1.776747680664062500e+03,1.281052734375000000e+03
1.774097412109375000e+03,1.282340332031250000e+03
1.771440917968750000e+03,1.283611206054687500e+03
1.768777954101562500e+03,1.284865112304687500e+03
1.766108398437500000e+03,1.286101684570312500e+03
1.763432006835937500e+03,1.287320556640625000e+03
1.760748657226562500e+03,1.288521240234375000e+03
1.758058227539062500e+03,1.289703491210937500e+03
1.755360351562500000e+03,1.290866943359375000e+03
1.752654907226562500e+03,1.292011230468750000e+03
1.749941772460937500e+03,1.293135864257812500e+03
1.747220703125000000e+03,1.294240722656250000e+03
1.744491577148437500e+03,1.295325195312500000e+03
1.741754150390625000e+03,1.296388916015625000e+03
1.739008300781250000e+03,1.297431762695312500e+03
1.736254028320312500e+03,1.298453613281250000e+03
1.733491699218750000e+03,1.299455200195312500e+03
1.730721435546875000e+03,1.300437500000000000e+03
1.727943603515625000e+03,1.301401000976562500e+03
1.725158569335937500e+03,1.302346557617187500e+03
1.722366699218750000e+03,1.303274902343750000e+03
1.719568115234375000e+03,1.304186767578125000e+03
1.716763183593750000e+03,1.305083007812500000e+03
1.713952270507812500e+03,1.305964233398437500e+03
1.711135742187500000e+03,1.306831176757812500e+03
1.708313720703125000e+03,1.307684814453125000e+03
1.705486572265625000e+03,1.308525634765625000e+03
1.702654663085937500e+03,1.309354370117187500e+03
1.699818237304687500e+03,1.310172119140625000e+03
1.696977539062500000e+03,1.310979248046875000e+03
1.694133056640625000e+03,1.311776611328125000e+03
1.691284912109375000e+03,1.312565063476562500e+03
1.688433593750000000e+03,1.313345336914062500e+03
1.685579223632812500e+03,1.314118041992187500e+03
1.682722167968750000e+03,1.314884033203125000e+03
1.679862792968750000e+03,1.315644042968750000e+03
1.677001220703125000e+03,1.316398803710937500e+03
1.674137939453125000e+03,1.317149169921875000e+03
1.671273315429687500e+03,1.317895751953125000e+03
1.668407348632812500e+03,1.318639282226562500e+03
1.665540649414062500e+03,1.319380615234375000e+03
1.662673339843750000e+03,1.320120361328125000e+03
1.659805786132812500e+03,1.320859497070312500e+03
1.656938354492187500e+03,1.321598510742187500e+03
1.654071166992187500e+03,1.322338134765625000e+03
1.651204223632812500e+03,1.323078491210937500e+03
1.648337768554687500e+03,1.323819580078125000e+03
1.645471557617187500e+03,1.324561279296875000e+03
1.642605712890625000e+03,1.325303710937500000e+03
1.639740112304687500e+03,1.326046875000000000e+03
1.636874877929687500e+03,1.326790527343750000e+03
1.634009887695312500e+03,1.327535034179687500e+03
1.631145385742187500e+03,1.328280029296875000e+03
1.628281005859375000e+03,1.329025756835937500e+03
1.625416992187500000e+03,1.329772094726562500e+03
1.622553344726562500e+03,1.330519042968750000e+03
1.619689941406250000e+03,1.331266601562500000e+03
1.616826782226562500e+03,1.332014770507812500e+03
1.613963989257812500e+03,1.332763549804687500e+03
1.611101440429687500e+03,1.333512939453125000e+03
1.608239135742187500e+03,1.334262939453125000e+03
1.605377197265625000e+03,1.335013549804687500e+03
1.602515502929687500e+03,1.335764648437500000e+03
1.599654052734375000e+03,1.336516357421875000e+03
1.596792846679687500e+03,1.337268676757812500e+03
1.593931884765625000e+03,1.338021484375000000e+03
1.591071289062500000e+03,1.338774780273437500e+03
1.588210815429687500e+03,1.339528808593750000e+03
1.585350708007812500e+03,1.340283203125000000e+03
1.582490844726562500e+03,1.341038208007812500e+03
1.579631103515625000e+03,1.341793701171875000e+03
1.576771728515625000e+03,1.342549682617187500e+03
1.573912475585937500e+03,1.343306274414062500e+03
1.571053588867187500e+03,1.344063232421875000e+03
1.568194824218750000e+03,1.344820800781250000e+03
1.565336303710937500e+03,1.345578735351562500e+03
1.562478027343750000e+03,1.346337158203125000e+03
1.559619995117187500e+03,1.347096191406250000e+03
1.556762084960937500e+03,1.347855590820312500e+03
1.553904541015625000e+03,1.348615356445312500e+03
1.551046997070312500e+03,1.349375732421875000e+03
1.548189819335937500e+03,1.350136474609375000e+03
1.545332763671875000e+03,1.350897583007812500e+03
1.542475952148437500e+03,1.351659301757812500e+03
1.539619262695312500e+03,1.352421264648437500e+03
1.536762817382812500e+03,1.353183715820312500e+03
1.533906494140625000e+03,1.353946533203125000e+03
1.531050415039062500e+03,1.354709838867187500e+03
1.528194458007812500e+03,1.355473388671875000e+03
1.525338745117187500e+03,1.356237426757812500e+03
1.522483154296875000e+03,1.357001831054687500e+03
1.519627807617187500e+03,1.357766601562500000e+03
1.516772460937500000e+03,1.358531738281250000e+03
1.513917358398437500e+03,1.359297241210937500e+03
1.511062500000000000e+03,1.360063110351562500e+03
1.508207641601562500e+03,1.360829223632812500e+03
1.505353027343750000e+03,1.361595703125000000e+03
1.502498535156250000e+03,1.362362548828125000e+03
1.499644165039062500e+03,1.363129760742187500e+03
1.496789916992187500e+03,1.363897216796875000e+03
1.493935791015625000e+03,1.364664916992187500e+03
1.491081787109375000e+03,1.365432983398437500e+03
1.488228027343750000e+03,1.366201416015625000e+03
1.485374267578125000e+03,1.366970092773437500e+03
1.482520629882812500e+03,1.367739013671875000e+03
1.479667114257812500e+03,1.368508178710937500e+03
1.476813720703125000e+03,1.369277587890625000e+03
1.473960449218750000e+03,1.370047363281250000e+03
1.471107299804687500e+03,1.370817260742187500e+03
1.468254150390625000e+03,1.371587524414062500e+03
1.465401245117187500e+03,1.372357910156250000e+03
1.462548339843750000e+03,1.373128540039062500e+03
1.459695556640625000e+03,1.373899414062500000e+03
1.456842773437500000e+03,1.374670532226562500e+03
1.453990112304687500e+03,1.375441772460937500e+03
1.451137573242187500e+03,1.376213378906250000e+03
1.448285034179687500e+03,1.376984985351562500e+03
1.445432617187500000e+03,1.377756835937500000e+03
1.442580200195312500e+03,1.378528930664062500e+03
1.439727905273437500e+03,1.379301147460937500e+03
1.436875732421875000e+03,1.380073486328125000e+03
1.434023437500000000e+03,1.380846069335937500e+03
1.431171386718750000e+03,1.381618774414062500e+03
1.428319213867187500e+03,1.382391601562500000e+03
1.425467163085937500e+03,1.383164550781250000e+03
1.422615112304687500e+03,1.383937622070312500e+03
1.419763183593750000e+03,1.384710815429687500e+03
1.416911254882812500e+03,1.385484130859375000e+03
1.414059326171875000e+03,1.386257568359375000e+03
1.411207397460937500e+03,1.387031005859375000e+03
1.408355468750000000e+03,1.387804687500000000e+03
1.405503662109375000e+03,1.388578369140625000e+03
1.402651733398437500e+03,1.389352172851562500e+03
1.399799926757812500e+03,1.390125976562500000e+03
1.396948120117187500e+03,1.390899902343750000e+03
1.394096191406250000e+03,1.391673828125000000e+03
1.391244384765625000e+03,1.392447875976562500e+03
1.388392578125000000e+03,1.393221923828125000e+03
1.385540649414062500e+03,1.393995971679687500e+03
1.382688842773437500e+03,1.394770019531250000e+03
1.379836914062500000e+03,1.395544189453125000e+03
1.376984985351562500e+03,1.396318359375000000e+03
1.374133056640625000e+03,1.397092529296875000e+03
1.371281127929687500e+03,1.397866577148437500e+03
1.368429077148437500e+03,1.398640747070312500e+03
1.365577026367187500e+03,1.399414916992187500e+03
1.362724975585937500e+03,1.400188964843750000e+03
1.359872924804687500e+03,1.400963012695312500e+03
1.357020751953125000e+03,1.401737060546875000e+03
1.354168457031250000e+03,1.402510986328125000e+03
1.351316284179687500e+03,1.403285034179687500e+03
1.348463867187500000e+03,1.404058837890625000e+03
1.345611572265625000e+03,1.404832641601562500e+03
1.342759033203125000e+03,1.405606323242187500e+03
1.339906494140625000e+03,1.406380004882812500e+03
1.337053955078125000e+03,1.407153564453125000e+03
1.334201293945312500e+03,1.407927001953125000e+03
1.331348510742187500e+03,1.408700439453125000e+03
1.328495727539062500e+03,1.409473632812500000e+03
1.325642700195312500e+03,1.410246826171875000e+03
1.322789794921875000e+03,1.411019897460937500e+03
1.319936645507812500e+03,1.411792724609375000e+03
1.317083374023437500e+03,1.412565429687500000e+03
1.314230102539062500e+03,1.413338134765625000e+03
1.311376708984375000e+03,1.414110595703125000e+03
1.308523193359375000e+03,1.414882812500000000e+03
1.305669555664062500e+03,1.415654907226562500e+03
1.302815795898437500e+03,1.416426879882812500e+03
1.299961914062500000e+03,1.417198730468750000e+03
1.297107910156250000e+03,1.417970458984375000e+03
1.294253906250000000e+03,1.418741943359375000e+03
1.291399658203125000e+03,1.419513183593750000e+03
1.288545410156250000e+03,1.420284423828125000e+03
1.285691040039062500e+03,1.421055419921875000e+03
1.282836669921875000e+03,1.421826293945312500e+03
1.279982055664062500e+03,1.422597045898437500e+03
1.277127441406250000e+03,1.423367553710937500e+03
1.274272705078125000e+03,1.424138061523437500e+03
1.271417968750000000e+03,1.424908325195312500e+03
1.268563110351562500e+03,1.425678344726562500e+03
1.265708129882812500e+03,1.426448364257812500e+03
1.262853027343750000e+03,1.427218139648437500e+03
1.259997924804687500e+03,1.427987792968750000e+03
1.257142822265625000e+03,1.428757324218750000e+03
1.254287475585937500e+03,1.429526733398437500e+03
1.251432128906250000e+03,1.430296020507812500e+03
1.248576782226562500e+03,1.431065063476562500e+03
1.245721313476562500e+03,1.431833984375000000e+03
1.242865844726562500e+03,1.432602783203125000e+03
1.240010253906250000e+03,1.433371459960937500e+03
1.237154541015625000e+03,1.434140014648437500e+03
1.234298828125000000e+03,1.434908325195312500e+03
1.231443115234375000e+03,1.435676635742187500e+03
1.228587280273437500e+03,1.436444702148437500e+03
1.225731445312500000e+03,1.437212646484375000e+03
1.222875488281250000e+03,1.437980468750000000e+03
1.220019653320312500e+03,1.438748168945312500e+03
1.217163574218750000e+03,1.439515747070312500e+03
1.214307617187500000e+03,1.440283203125000000e+03
1.211451538085937500e+03,1.441050537109375000e+03
1.208595336914062500e+03,1.441817626953125000e+03
1.205739257812500000e+03,1.442584716796875000e+03
1.202883056640625000e+03,1.443351562500000000e+03
1.200026855468750000e+03,1.444118408203125000e+03
1.197170654296875000e+03,1.444885009765625000e+03
1.194314331054687500e+03,1.445651611328125000e+03
1.191458129882812500e+03,1.446417968750000000e+03
1.188601806640625000e+03,1.447184204101562500e+03
1.185745483398437500e+03,1.447950317382812500e+03
1.182889160156250000e+03,1.448716430664062500e+03
1.180032714843750000e+03,1.449482299804687500e+03
1.177176391601562500e+03,1.450248046875000000e+03
1.174320068359375000e+03,1.451013793945312500e+03
1.171463623046875000e+03,1.451779296875000000e+03
1.168607299804687500e+03,1.452544677734375000e+03
1.165750854492187500e+03,1.453309936523437500e+03
1.162894409179687500e+03,1.454075195312500000e+03
1.160038085937500000e+03,1.454840209960937500e+03
1.157181640625000000e+03,1.455605224609375000e+03
1.154325195312500000e+03,1.456369995117187500e+03
1.151468872070312500e+03,1.457134765625000000e+03
1.148612548828125000e+03,1.457899414062500000e+03
1.145756103515625000e+03,1.458663818359375000e+03
1.142899780273437500e+03,1.459428222656250000e+03
1.140043457031250000e+03,1.460192504882812500e+03
1.137187133789062500e+03,1.460956665039062500e+03
1.134330810546875000e+03,1.461720703125000000e+03
1.131474487304687500e+03,1.462484741210937500e+03
1.128618286132812500e+03,1.463248535156250000e+03
1.125762084960937500e+03,1.464012329101562500e+03
1.122905883789062500e+03,1.464775878906250000e+03
1.120049682617187500e+03,1.465539428710937500e+03
1.117193603515625000e+03,1.466302856445312500e+03
1.114337402343750000e+03,1.467066162109375000e+03
1.111481445312500000e+03,1.467829467773437500e+03
1.108625366210937500e+03,1.468592529296875000e+03
1.105769409179687500e+03,1.469355590820312500e+03
1.102913452148437500e+03,1.470118530273437500e+03
1.100057617187500000e+03,1.470881347656250000e+03
1.097201660156250000e+03,1.471644042968750000e+03
1.094345947265625000e+03,1.472406738281250000e+03
1.091490234375000000e+03,1.473169189453125000e+03
1.088634521484375000e+03,1.473931640625000000e+03
1.085778808593750000e+03,1.474693969726562500e+03
1.082923339843750000e+03,1.475456298828125000e+03
1.080067749023437500e+03,1.476218383789062500e+03
1.077212280273437500e+03,1.476980468750000000e+03
1.074356933593750000e+03,1.477742553710937500e+03
1.071501586914062500e+03,1.478504394531250000e+03
1.068646362304687500e+03,1.479266235351562500e+03
1.065791259765625000e+03,1.480027954101562500e+03
1.062936157226562500e+03,1.480789550781250000e+03
1.060081054687500000e+03,1.481551147460937500e+03
1.057226196289062500e+03,1.482312622070312500e+03
1.054371337890625000e+03,1.483073974609375000e+03
1.051516479492187500e+03,1.483835205078125000e+03
1.048661865234375000e+03,1.484596435546875000e+03
1.045807250976562500e+03,1.485357543945312500e+03
1.042952758789062500e+03,1.486118652343750000e+03
1.040098266601562500e+03,1.486879638671875000e+03
1.037243896484375000e+03,1.487640502929687500e+03
1.034389648437500000e+03,1.488401367187500000e+03
1.031535522460937500e+03,1.489162109375000000e+03
1.028681518554687500e+03,1.489922729492187500e+03
1.025827636718750000e+03,1.490683349609375000e+03
1.022973754882812500e+03,1.491443847656250000e+03
1.020119995117187500e+03,1.492204345703125000e+03
1.017266479492187500e+03,1.492964721679687500e+03
1.014412963867187500e+03,1.493724975585937500e+03
1.011559570312500000e+03,1.494485229492187500e+03
1.008706237792968750e+03,1.495245361328125000e+03
1.005853088378906250e+03,1.496005493164062500e+03
1.003000061035156250e+03,1.496765502929687500e+03
1.000147155761718750e+03,1.497525390625000000e+03
9.972943115234375000e+02,1.498285400390625000e+03
9.944416503906250000e+02,1.499045166015625000e+03
9.915891113281250000e+02,1.499804931640625000e+03
9.887367553710937500e+02,1.500564575195312500e+03
9.858844604492187500e+02,1.501324218750000000e+03
9.830322875976562500e+02,1.502083862304687500e+03
9.801802978515625000e+02,1.502843383789062500e+03
9.773284301757812500e+02,1.503602783203125000e+03
9.744767456054687500e+02,1.504362182617187500e+03
9.716251220703125000e+02,1.505121582031250000e+03
9.687737426757812500e+02,1.505880859375000000e+03
9.659224243164062500e+02,1.506640380859375000e+03
9.630711669921875000e+02,1.507401245117187500e+03
9.602199096679687500e+02,1.508164794921875000e+03
9.573685302734375000e+02,1.508932373046875000e+03
9.545169677734375000e+02,1.509705078125000000e+03
9.516652221679687500e+02,1.510484375000000000e+03
9.488130493164062500e+02,1.511271362304687500e+03
9.459605102539062500e+02,1.512067504882812500e+03
9.431074829101562500e+02,1.512874023437500000e+03
9.402538452148437500e+02,1.513692138671875000e+03
9.373995971679687500e+02,1.514523193359375000e+03
9.345446166992187500e+02,1.515368408203125000e+03
9.316887817382812500e+02,1.516229125976562500e+03
9.288320922851562500e+02,1.517106689453125000e+03
9.259744262695312500e+02,1.518002197265625000e+03
9.231157226562500000e+02,1.518914428710937500e+03
9.202559814453125000e+02,1.519834106445312500e+03
9.173952026367187500e+02,1.520750976562500000e+03
9.145333251953125000e+02,1.521654663085937500e+03
9.116704101562500000e+02,1.522534912109375000e+03
9.088063964843750000e+02,1.523381225585937500e+03
9.059412841796875000e+02,1.524183349609375000e+03
9.030751342773437500e+02,1.524930786132812500e+03
9.002078247070312500e+02,1.525613281250000000e+03
8.973394165039062500e+02,1.526220581054687500e+03
8.944699096679687500e+02,1.526742187500000000e+03
8.915992431640625000e+02,1.527167724609375000e+03
8.887274780273437500e+02,1.527486938476562500e+03
8.858545532226562500e+02,1.527689331054687500e+03
8.829804687500000000e+02,1.527764770507812500e+03
8.801054687500000000e+02,1.527702758789062500e+03
8.772380371093750000e+02,1.527492309570312500e+03
8.743964843750000000e+02,1.527121948242187500e+03
8.715997924804687500e+02,1.526580078125000000e+03
8.688668212890625000e+02,1.525855224609375000e+03
8.662166137695312500e+02,1.524935546875000000e+03
8.636680297851562500e+02,1.523809570312500000e+03
8.612400512695312500e+02,1.522465698242187500e+03
8.589515380859375000e+02,1.520892333984375000e+03
8.568215332031250000e+02,1.519078002929687500e+03
8.548677978515625000e+02,1.517012573242187500e+03
8.530864257812500000e+02,1.514717163085937500e+03
8.514548950195312500e+02,1.512239624023437500e+03
8.499500122070312500e+02,1.509628906250000000e+03
8.485485229492187500e+02,1.506933837890625000e+03
8.472277832031250000e+02,1.504197631835937500e+03
8.459678344726562500e+02,1.501438110351562500e+03
8.447495727539062500e+02,1.498665527343750000e+03
8.435538940429687500e+02,1.495890136718750000e+03
8.423616333007812500e+02,1.493122436523437500e+03
8.411536865234375000e+02,1.490372680664062500e+03
8.399109497070312500e+02,1.487651123046875000e+03
8.386142578125000000e+02,1.484968139648437500e+03
8.372509155273437500e+02,1.482330322265625000e+03
8.358240966796875000e+02,1.479735473632812500e+03
8.343394775390625000e+02,1.477179565429687500e+03
8.328024902343750000e+02,1.474658813476562500e+03
8.312188720703125000e+02,1.472169677734375000e+03
8.295940551757812500e+02,1.469708129882812500e+03
8.279337158203125000e+02,1.467270385742187500e+03
8.262434692382812500e+02,1.464852783203125000e+03
8.245287475585937500e+02,1.462451538085937500e+03
8.227952880859375000e+02,1.460062744140625000e+03
8.210485839843750000e+02,1.457682739257812500e+03
8.192942504882812500e+02,1.455307617187500000e+03
8.175378417968750000e+02,1.452933715820312500e+03
8.157839355468750000e+02,1.450557861328125000e+03
8.140332031250000000e+02,1.448179565429687500e+03
8.122856445312500000e+02,1.445799072265625000e+03
8.105410156250000000e+02,1.443416137695312500e+03
8.087993774414062500e+02,1.441031127929687500e+03
8.070604858398437500e+02,1.438643920898437500e+03
8.053244018554687500e+02,1.436254760742187500e+03
8.035908813476562500e+02,1.433863525390625000e+03
8.018598632812500000e+02,1.431470336914062500e+03
8.001312866210937500e+02,1.429075439453125000e+03
7.984050292968750000e+02,1.426678710937500000e+03
7.966810302734375000e+02,1.424280273437500000e+03
7.949591064453125000e+02,1.421880249023437500e+03
7.932392578125000000e+02,1.419478637695312500e+03
7.915213012695312500e+02,1.417075561523437500e+03
7.898051757812500000e+02,1.414671020507812500e+03
7.880908203125000000e+02,1.412265258789062500e+03
7.863780517578125000e+02,1.409858154296875000e+03
7.846668090820312500e+02,1.407449829101562500e+03
7.829570312500000000e+02,1.405040405273437500e+03
7.812485961914062500e+02,1.402630004882812500e+03
7.795413818359375000e+02,1.400218505859375000e+03
7.778352661132812500e+02,1.397806152343750000e+03
7.761302490234375000e+02,1.395393066406250000e+03
7.744261474609375000e+02,1.392979125976562500e+03
7.727229003906250000e+02,1.390564453125000000e+03
7.710203857421875000e+02,1.388149169921875000e+03
7.693185424804687500e+02,1.385733398437500000e+03
7.676171875000000000e+02,1.383317138671875000e+03
7.659163208007812500e+02,1.380900390625000000e+03
7.642158203125000000e+02,1.378483398437500000e+03
7.625155029296875000e+02,1.376066040039062500e+03
7.608153686523437500e+02,1.373648559570312500e+03
7.591152954101562500e+02,1.371230957031250000e+03
7.574151611328125000e+02,1.368813354492187500e+03
7.557149047851562500e+02,1.366395751953125000e+03
7.540144042968750000e+02,1.363978149414062500e+03
7.523135375976562500e+02,1.361560791015625000e+03
7.506122436523437500e+02,1.359143676757812500e+03
7.489104003906250000e+02,1.356726928710937500e+03
7.472079467773437500e+02,1.354310424804687500e+03
7.455046997070312500e+02,1.351894409179687500e+03
7.438006591796875000e+02,1.349479003906250000e+03
7.420956420898437500e+02,1.347064086914062500e+03
7.403896484375000000e+02,1.344649902343750000e+03
7.386824340820312500e+02,1.342236450195312500e+03
7.369740600585937500e+02,1.339823852539062500e+03
7.352643432617187500e+02,1.337412109375000000e+03
7.335532226562500000e+02,1.335001342773437500e+03
7.318405151367187500e+02,1.332591552734375000e+03
7.301262207031250000e+02,1.330182861328125000e+03
7.284101562500000000e+02,1.327775268554687500e+03
7.266923217773437500e+02,1.325369018554687500e+03
7.249725341796875000e+02,1.322964111328125000e+03
7.232507324218750000e+02,1.320560546875000000e+03
7.215267944335937500e+02,1.318158447265625000e+03
7.198006591796875000e+02,1.315757812500000000e+03
7.180722045898437500e+02,1.313358764648437500e+03
7.163413085937500000e+02,1.310961547851562500e+03
7.146079101562500000e+02,1.308565917968750000e+03
7.128718872070312500e+02,1.306172119140625000e+03
7.111331787109375000e+02,1.303780273437500000e+03
7.093917236328125000e+02,1.301390258789062500e+03
7.076479492187500000e+02,1.299001953125000000e+03
7.059020385742187500e+02,1.296614990234375000e+03
7.041544799804687500e+02,1.294229370117187500e+03
7.024055786132812500e+02,1.291844604492187500e+03
7.006555786132812500e+02,1.289460693359375000e+03
6.989049072265625000e+02,1.287077270507812500e+03
6.971539306640625000e+02,1.284694091796875000e+03
6.954028930664062500e+02,1.282311035156250000e+03
6.936522216796875000e+02,1.279927856445312500e+03
6.919021606445312500e+02,1.277544189453125000e+03
6.901531372070312500e+02,1.275159912109375000e+03
6.884055175781250000e+02,1.272774780273437500e+03
6.866594848632812500e+02,1.270388671875000000e+03
6.849155273437500000e+02,1.268001098632812500e+03
6.831739501953125000e+02,1.265612060546875000e+03
6.814350585937500000e+02,1.263221313476562500e+03
6.796992187500000000e+02,1.260828491210937500e+03
6.779667968750000000e+02,1.258433471679687500e+03
6.762380371093750000e+02,1.256035888671875000e+03
6.745133666992187500e+02,1.253635742187500000e+03
6.727931518554687500e+02,1.251232666015625000e+03
6.710776367187500000e+02,1.248826416015625000e+03
6.693671875000000000e+02,1.246416748046875000e+03
6.676621704101562500e+02,1.244003540039062500e+03
6.659629516601562500e+02,1.241586425781250000e+03
6.642697753906250000e+02,1.239165283203125000e+03
6.625831298828125000e+02,1.236739868164062500e+03
6.609031982421875000e+02,1.234309814453125000e+03
6.592304077148437500e+02,1.231875122070312500e+03
6.575650634765625000e+02,1.229435424804687500e+03
6.559074707031250000e+02,1.226990600585937500e+03
6.542576293945312500e+02,1.224540527343750000e+03
6.526154174804687500e+02,1.222085449218750000e+03
6.509807739257812500e+02,1.219625366210937500e+03
6.493536376953125000e+02,1.217160278320312500e+03
6.477338867187500000e+02,1.214690429687500000e+03
6.461214599609375000e+02,1.212215820312500000e+03
6.445162963867187500e+02,1.209736450195312500e+03
6.429182739257812500e+02,1.207252441406250000e+03
6.413272705078125000e+02,1.204763916015625000e+03
6.397433471679687500e+02,1.202270751953125000e+03
6.381662597656250000e+02,1.199773315429687500e+03
6.365960693359375000e+02,1.197271484375000000e+03
6.350325927734375000e+02,1.194765502929687500e+03
6.334757690429687500e+02,1.192255126953125000e+03
6.319255371093750000e+02,1.189740722656250000e+03
6.303818359375000000e+02,1.187222290039062500e+03
6.288445434570312500e+02,1.184699951171875000e+03
6.273135375976562500e+02,1.182173583984375000e+03
6.257888183593750000e+02,1.179643432617187500e+03
6.242702636718750000e+02,1.177109497070312500e+03
6.227578125000000000e+02,1.174571899414062500e+03
6.212514038085937500e+02,1.172030761718750000e+03
6.197508544921875000e+02,1.169485961914062500e+03
6.182562255859375000e+02,1.166937744140625000e+03
6.167672729492187500e+02,1.164386230468750000e+03
6.152840576171875000e+02,1.161831298828125000e+03
6.138064575195312500e+02,1.159273071289062500e+03
6.123343505859375000e+02,1.156711791992187500e+03
6.108676757812500000e+02,1.154147338867187500e+03
6.094063110351562500e+02,1.151579956054687500e+03
6.079502563476562500e+02,1.149009521484375000e+03
6.064994506835937500e+02,1.146436279296875000e+03
6.050537719726562500e+02,1.143859985351562500e+03
6.036131591796875000e+02,1.141281005859375000e+03
6.021776733398437500e+02,1.138699096679687500e+03
6.007471313476562500e+02,1.136114501953125000e+03
5.993215942382812500e+02,1.133527099609375000e+03
5.979008789062500000e+02,1.130937133789062500e+03
5.964850463867187500e+02,1.128344360351562500e+03
5.950739746093750000e+02,1.125749023437500000e+03
5.936676025390625000e+02,1.123151000976562500e+03
5.922659301757812500e+02,1.120550415039062500e+03
5.908688354492187500e+02,1.117947387695312500e+03
5.894763183593750000e+02,1.115341918945312500e+03
5.880883178710937500e+02,1.112733886718750000e+03
5.867047729492187500e+02,1.110123413085937500e+03
5.853255615234375000e+02,1.107510620117187500e+03
5.839507446289062500e+02,1.104895507812500000e+03
5.825802001953125000e+02,1.102277954101562500e+03
5.812138671875000000e+02,1.099658203125000000e+03
5.798517456054687500e+02,1.097036254882812500e+03
5.784937133789062500e+02,1.094412109375000000e+03
5.771397705078125000e+02,1.091785644531250000e+03
5.757897949218750000e+02,1.089157226562500000e+03
5.744438476562500000e+02,1.086526611328125000e+03
5.731017456054687500e+02,1.083893920898437500e+03
5.717634887695312500e+02,1.081259277343750000e+03
5.704290161132812500e+02,1.078622558593750000e+03
5.690983276367187500e+02,1.075983886718750000e+03
5.677713012695312500e+02,1.073343261718750000e+03
5.664478759765625000e+02,1.070700805664062500e+03
5.651279907226562500e+02,1.068056518554687500e+03
5.638117065429687500e+02,1.065410400390625000e+03
5.624988403320312500e+02,1.062762451171875000e+03
5.611893920898437500e+02,1.060112792968750000e+03
5.598832397460937500e+02,1.057461425781250000e+03
5.585804443359375000e+02,1.054808471679687500e+03
5.572808837890625000e+02,1.052153686523437500e+03
5.559844970703125000e+02,1.049497436523437500e+03
5.546912841796875000e+02,1.046839599609375000e+03
5.534011230468750000e+02,1.044180175781250000e+03
5.521139526367187500e+02,1.041519287109375000e+03
5.508297729492187500e+02,1.038856933593750000e+03
5.495485229492187500e+02,1.036193237304687500e+03
5.482700805664062500e+02,1.033528076171875000e+03
5.469945068359375000e+02,1.030861572265625000e+03
5.457216186523437500e+02,1.028193725585937500e+03
5.444514770507812500e+02,1.025524536132812500e+03
5.431839599609375000e+02,1.022854248046875000e+03
5.419190063476562500e+02,1.020182617187500000e+03
5.406566162109375000e+02,1.017509887695312500e+03
5.393966674804687500e+02,1.014835937500000000e+03
5.381391601562500000e+02,1.012161010742187500e+03
5.368840332031250000e+02,1.009484863281250000e+03
5.356311645507812500e+02,1.006807739257812500e+03
5.343806152343750000e+02,1.004129638671875000e+03
5.331322021484375000e+02,1.001450561523437500e+03
5.318859863281250000e+02,9.987705688476562500e+02
5.306418457031250000e+02,9.960896606445312500e+02
5.293997192382812500e+02,9.934078979492187500e+02
5.281594848632812500e+02,9.907252807617187500e+02
5.269212036132812500e+02,9.880419311523437500e+02
5.256845703125000000e+02,9.853579101562500000e+02
