x_m,y_m
2.194643872410587448e+01,1.670142274137867844e+01
2.199780464207462671e+01,1.653683954801930867e+01
2.205001958348087499e+01,1.637238370817555477e+01
2.210289959324650511e+01,1.620804814665211779e+01
2.215625364109806128e+01,1.604383993864430380e+01
2.220988362156681717e+01,1.587975200895680672e+01
2.226359850437931698e+01,1.571578435758961945e+01
2.231721433445744651e+01,1.555192990934742880e+01
2.237053300633243680e+01,1.538819573942555508e+01
2.242336348973087468e+01,1.522456769743336480e+01
2.247551475437931856e+01,1.506105285856617826e+01
2.252680284519962584e+01,1.489765122282399545e+01
2.257702258152775698e+01,1.473435571501149610e+01
2.262599000828556939e+01,1.457116633512868020e+01
2.267352117039493464e+01,1.440807600798024168e+01
2.271943211277775276e+01,1.424508473356618055e+01
2.276382896336369299e+01,1.408215713590993090e+01
2.280705840672307261e+01,1.391923661344899443e+01
2.284944590184025515e+01,1.375625948942555254e+01
2.289133105809025892e+01,1.359317623747242720e+01
2.293304640965276064e+01,1.342992318083180692e+01
2.297493156590275021e+01,1.326643664274586598e+01
2.301732613621526014e+01,1.310266002165212029e+01
2.306056265476993872e+01,1.293854379118337050e+01
2.310497365574650530e+01,1.277401719938649194e+01
2.315090582371524874e+01,1.260903071989430657e+01
2.319869169285587418e+01,1.244352067594899580e+01
2.324866379734807253e+01,1.227742339079274103e+01
2.330116882176213267e+01,1.211068933805837133e+01
2.335652514988713335e+01,1.194325484098805390e+01
2.341508654148869084e+01,1.177506329801930463e+01
2.347680347019962710e+01,1.160610763395680323e+01
2.353983638523868649e+01,1.143662840544118353e+01
2.360182217137150928e+01,1.126695814665211515e+01
2.366039771336369313e+01,1.109740816618337078e+01
2.371319989598087830e+01,1.092829684782399369e+01
2.375786560398869085e+01,1.075994965055836872e+01
2.379203172215275686e+01,1.059267788298024016e+01
2.381333513523868817e+01,1.042679992887867968e+01
2.382012024754338597e+01,1.026262002165211840e+01
2.381279742039494352e+01,1.010032919157399078e+01
2.379215907566837984e+01,9.940118468917745531e+00
2.375899056004337240e+01,9.782185959152116084e+00
2.371409137059025340e+01,9.626708542159931881e+00
2.365825392918399928e+01,9.473884323409933472e+00
2.359225650730900270e+01,9.323890182784928982e+00
2.351690567723088066e+01,9.176931300948993453e+00
2.343297971043399741e+01,9.033184557784927904e+00
2.334127810398868519e+01,8.892840983566181023e+00
2.324258620457463564e+01,8.756091608566180184e+00
2.313770350926212416e+01,8.623120387863053793e+00
2.302740828953557184e+01,8.494125426925556610e+00
2.291247881687931454e+01,8.369269455245870404e+00
2.279338205418400776e+01,8.248481720870870504e+00
2.267040100926213597e+01,8.131521667159930189e+00
2.254381161473088468e+01,8.018162887863056199e+00
2.241386857762149987e+01,7.908157751144308634e+00
2.228086905613713498e+01,7.801265700363053668e+00
2.214506068211369438e+01,7.697246178878678791e+00
2.200673353855900416e+01,7.595865705245870458e+00
2.186614940769962345e+01,7.496876647628681667e+00
2.172359129734806515e+01,7.400052599777119156e+00
2.157931391453556103e+01,7.305145929855243025e+00
2.143360734226993713e+01,7.211909006027120483e+00
2.128673336277775263e+01,7.120122497238057235e+00
2.113896790867619302e+01,7.029524621261494133e+00
2.099058691258244380e+01,6.939896047042743987e+00
2.084185215672306413e+01,6.850989142745866900e+00
2.069294052098088343e+01,6.762655329269307458e+00
2.054386615574649966e+01,6.674901681808364629e+00
2.039460076023868851e+01,6.587749425948992155e+00
2.024515140965274895e+01,6.501219787277115358e+00
2.009548980320744249e+01,6.415333991378680878e+00
1.994562301609806809e+01,6.330120339034927213e+00
1.979552982273868622e+01,6.245585905441181751e+00
1.964520314793399791e+01,6.161766066573996170e+00
1.949463591648868999e+01,6.078667897628683647e+00
1.934380690281682291e+01,5.996326774581802965e+00
1.919270903172306930e+01,5.914756847823994690e+00
1.904134230320744336e+01,5.833986418136490215e+00
1.888967841648869239e+01,5.754022560714616930e+00
1.873772444676212956e+01,5.674900651534933615e+00
1.858545916844181534e+01,5.596627765792746345e+00
1.843286843113712337e+01,5.519239279464621006e+00
1.827995223484806786e+01,5.442749342941183954e+00
1.812669642918400825e+01,5.367186257003680794e+00
1.797308686375431819e+01,5.292557096847431808e+00
1.781911646336369870e+01,5.218897238448995779e+00
1.766477107762150922e+01,5.146220832198991957e+00
1.751004363133243658e+01,5.074549103683366980e+00
1.735491997410588283e+01,5.003903278488053274e+00
1.719939303074650638e+01,4.934311657394303552e+00
1.704345572605900827e+01,4.865788390792744167e+00
1.688708683445744896e+01,4.798354704269307547e+00
1.673027928074650106e+01,4.732031823409933224e+00
1.657302598973087981e+01,4.666848048995866804e+00
1.641531281101994466e+01,4.602810456222428570e+00
1.625713266941838242e+01,4.539954421066177304e+00
1.609847141453556674e+01,4.478301169113052538e+00
1.593932197117619864e+01,4.417857775558367450e+00
1.577968433934024972e+01,4.358631315597428113e+00
1.561957974461368792e+01,4.300579338058369672e+00
1.545901526219181221e+01,4.243645241378679600e+00
1.529801211766056213e+01,4.187800724777119399e+00
1.513659153660587720e+01,4.132996261886489719e+00
1.497477474461369695e+01,4.079189401534932813e+00
1.481256881687932037e+01,4.026337692550555403e+00
1.464999497898868697e+01,3.974391608566179457e+00
1.448707445652775050e+01,3.923315773605246193e+00
1.432382847508243628e+01,3.873067736495869440e+00
1.416026410984807171e+01,3.823590895675557988e+00
1.399640258641056789e+01,3.774856950363059127e+00
1.383226513035587857e+01,3.726823449386493792e+00
1.366786589207463010e+01,3.679426715988057595e+00
1.350321902195744883e+01,3.632645524581803897e+00
1.333835282078557327e+01,3.586430348800554668e+00
1.317327436375431660e+01,3.540731662277117664e+00
1.300801195164494573e+01,3.495507013839620925e+00
1.284257265965275963e+01,3.450721027511491457e+00
1.267697771336369783e+01,3.406324176925558334e+00
1.251124833836368566e+01,3.362274010909928279e+00
1.234539160984806472e+01,3.318528078292743544e+00
1.217943582859807350e+01,3.275036852706804780e+00
1.201340222019962312e+01,3.231764958175553204e+00
1.184729078465275620e+01,3.188669943527116857e+00
1.168113689793401022e+01,3.145702282394303495e+00
1.151494763523869835e+01,3.102826598800554336e+00
1.134874422215276013e+01,3.059986291183371065e+00
1.118254788426213509e+01,3.017153058761493867e+00
1.101636569676213639e+01,2.974284450363057886e+00
1.085019765965274985e+01,2.931373390792742839e+00
1.068405792332463022e+01,2.888419880050555832e+00
1.051793233738712274e+01,2.845430993331802938e+00
1.035182797703556901e+01,2.802399655441178083e+00
1.018573776707462741e+01,2.759325866378681269e+00
1.001966878269962535e+01,2.716223776534931744e+00
9.853613948715249649e+00,2.673072160323989976e+00
9.687587415512126654e+00,2.629892243331802604e+00
9.521567957504316837e+00,2.586669875167743271e+00
9.355569725082446553e+00,2.543412131027118050e+00
9.189592718246501590e+00,2.500119010909934048e+00
9.023629861801197194e+00,2.456790514816184157e+00
8.857681155746504942e+00,2.413426642745868378e+00
8.691753675277752222e+00,2.370027394698993817e+00
8.525840345199625858e+00,2.326592770675553368e+00
8.359941165512125849e+00,2.283122770675554136e+00
8.194063211410565373e+00,2.239617394698996122e+00
8.028199407699631251e+00,2.196083717941178293e+00
7.862349754379323485e+00,2.152514665206808786e+00
7.696514251449627864e+00,2.108910236495866286e+00
7.530692898910572808e+00,2.065277507003678181e+00
7.364892771957443074e+00,2.021616476730244472e+00
7.199099720199626518e+00,1.977912995284931696e+00
7.033327894027749494e+00,1.934188288253679389e+00
6.867570218246498825e+00,1.890428205245868298e+00
6.701819617660561335e+00,1.846639821456804498e+00
6.536090242660563376e+00,1.802823136886495092e+00
6.370367942855878596e+00,1.758971076339619799e+00
6.204666868637133348e+00,1.715097790206804973e+00
6.038972869613687067e+00,1.671189128097431364e+00
5.873293020980881352e+00,1.627259240402118223e+00
5.707627322738687781e+00,1.583301051925552372e+00
5.541975774887134776e+00,1.539307487472427738e+00
5.376331302230880738e+00,1.495292697433370677e+00
5.210708055160566232e+00,1.451256681808366977e+00
5.045084808090251727e+00,1.407185290206804495e+00
4.879482786605876754e+00,1.363092673019302481e+00
4.713887840316814959e+00,1.318978830245868039e+00
4.548307044418379519e+00,1.274829611495867709e+00
4.382733323715257256e+00,1.230666242355241025e+00
4.217173753402761349e+00,1.186474572433368735e+00
4.051621258285564409e+00,1.142261676925556912e+00
3.886082913559008034e+00,1.098020480636492380e+00
3.720551644027750626e+00,1.053765133956808597e+00
3.555034524887133784e+00,1.009481486495864999e+00
3.389524480941815909e+00,9.651766134489960791e-01
3.224028587387124389e+00,9.208505148161805209e-01
3.058532693832447080e+00,8.765031905974325355e-01
2.893050950668381915e+00,8.321346407927450173e-01
2.727583357894943106e+00,7.877448654021179664e-01
2.562115765121504296e+00,7.433409396208716657e-01
2.396662322738691842e+00,6.989157882536787270e-01
2.231215955551192565e+00,6.544694113005533609e-01
2.065776663559006465e+00,6.100018087614955675e-01
1.900344446762133543e+00,5.655200558318043136e-01
1.734919305160573799e+00,5.210241525114938099e-01
1.569501238754313022e+00,4.765070236052437735e-01
1.404097322738692810e+00,4.319686691130542044e-01
1.238693406723072599e+00,3.874161642302453856e-01
1.073296565902751354e+00,3.428495089568031062e-01
9.079068002777574975e-01,2.982687032927415771e-01
7.425241098480626079e-01,2.536737472380536929e-01
5.771484946136951066e-01,2.090575655974333813e-01
4.117799545746265721e-01,1.644343087614927867e-01
2.464114145355722485e-01,1.197898263396197649e-01
8.105702488713006915e-02,7.513826872243356547e-02
-8.429736476131211020e-02,3.047256071462101090e-02
-2.496446792144269011e-01,-1.420729768381789881e-02
-4.149919936675559029e-01,-5.890130647288316368e-02
-5.803322329253717271e-01,-1.036023904572545007e-01
-7.456653969878743737e-01,-1.483247000275724758e-01
-9.109985610503628095e-01,-1.930470095978833456e-01
-1.076324649917552279e+00,-2.377834695588205705e-01
-1.241650738784741748e+00,-2.825340799103841505e-01
-1.406969752456618039e+00,-3.272917654572538027e-01
-1.572281690933181153e+00,-3.720565261994437378e-01
-1.737600704605057444e+00,-4.168354373322600281e-01
-1.902905567886307381e+00,-4.616214236603823906e-01
-2.068217506362870495e+00,-5.064144851838179306e-01
-2.233522369644120431e+00,-5.512146219025666483e-01
-2.398827232925370367e+00,-5.960218338166285434e-01
-2.564125021011307126e+00,-6.408361209260036162e-01
-2.729422809097243885e+00,-6.856574832306918665e-01
-2.894720597183180644e+00,-7.304859207306932944e-01
-3.060018385269117402e+00,-7.753143582306947224e-01
-3.225316173355054161e+00,-8.201569461213225054e-01
-3.390606886245677742e+00,-8.649995340119431830e-01
-3.555904674331614501e+00,-9.098491970978841437e-01
-3.721195387222238082e+00,-9.546988601838179989e-01
-3.886486100112875874e+00,-9.995555984650721371e-01
-4.051783888198812633e+00,-1.044412336746319170e+00
-4.217074601089436214e+00,-1.089276150222879380e+00
-4.382365313980059796e+00,-1.134139963699446696e+00
-4.547663102065996554e+00,-1.179003777176006906e+00
-4.712953814956620135e+00,-1.223867590652567117e+00
-4.878251603042556894e+00,-1.268738479324447610e+00
-5.043549391128493653e+00,-1.313609367996320998e+00
-5.208847179214430412e+00,-1.358480256668194386e+00
-5.374144967300367171e+00,-1.403344070144754596e+00
-5.539449830581617107e+00,-1.448214958816635090e+00
-5.704754693862867043e+00,-1.493085847488508477e+00
-5.870059557144116980e+00,-1.537949660965068688e+00
-6.035364420425366916e+00,-1.582813474441628898e+00
-6.200676358901930030e+00,-1.627677287918196214e+00
-6.365995372573806321e+00,-1.672534026199443247e+00
-6.531307311050369435e+00,-1.717397839676003457e+00
-6.696633399917558904e+00,-1.762247502761944418e+00
-6.861952413589435196e+00,-1.807097165847878273e+00
-7.027285577651937842e+00,-1.851939753738506056e+00
-7.192618741714426278e+00,-1.896782341629133839e+00
-7.357951905776928925e+00,-1.941617854324441339e+00
-7.523292145034744749e+00,-1.986446291824442767e+00
-7.688639459487873751e+00,-2.031274729324444195e+00
-7.853986773940988542e+00,-2.076089016433819268e+00
-8.019348238784743899e+00,-2.120903303543194340e+00
-8.184702628433186078e+00,-2.165710515457256236e+00
-8.350071168472240402e+00,-2.210503576980691776e+00
-8.515446783706622114e+00,-2.255289563308821243e+00
-8.680822398940989615e+00,-2.300075549636943606e+00
-8.846205089370684505e+00,-2.344847385574446719e+00
-9.011594854995678361e+00,-2.389605071121316371e+00
-9.176991695815999606e+00,-2.434355681472879951e+00
-9.342395611831619817e+00,-2.479099216629130353e+00
-9.507806603042553206e+00,-2.523835676590067578e+00
-9.673224669448813984e+00,-2.568565061355691626e+00
-9.838642735855060550e+00,-2.613280295730696423e+00
-1.000407495265193347e+01,-2.657981379715067760e+00
-1.016950716944880639e+01,-2.702682463699446203e+00
-1.033494646144099249e+01,-2.747369397293191184e+00
-1.050038575343317859e+01,-2.792049255691630094e+00
-1.066583919581599105e+01,-2.836722038894755826e+00
-1.083129263819880350e+01,-2.881380671707255203e+00
-1.099675315577692913e+01,-2.926039304519754580e+00
-1.116221367335505477e+01,-2.970683786941634708e+00
-1.132768126612849358e+01,-3.015314118972881374e+00
-1.149315593409724556e+01,-3.059944451004128041e+00
-1.165863767726131073e+01,-3.104560632644755458e+00
-1.182411942042537589e+01,-3.149169739090069697e+00
-1.198960116358942685e+01,-3.193771770340070759e+00
-1.215509705714411837e+01,-3.238366726394758643e+00
-1.232059295069880989e+01,-3.282954607254133350e+00
-1.248608884425350141e+01,-3.327528337722881702e+00
-1.265159181300349189e+01,-3.372094992996316876e+00
-1.281709478175349659e+01,-3.416654573074445977e+00
-1.298260482569880025e+01,-3.461207077957254796e+00
-1.314812194483943131e+01,-3.505752507644757543e+00
-1.331363906398006236e+01,-3.550283786941633934e+00
-1.347915618312067920e+01,-3.594815066238503221e+00
-1.364468037745662343e+01,-3.639332195144753257e+00
-1.381020457179255345e+01,-3.683842248855697221e+00
-1.397573584132381086e+01,-3.728345227371320902e+00
-1.414126003565974088e+01,-3.772841130691631406e+00
-1.430679838038631146e+01,-3.817329958816628732e+00
-1.447232964991755466e+01,-3.861811711746319986e+00
-1.463786799464412525e+01,-3.906286389480690957e+00
-1.480341341456599480e+01,-3.950746916824442678e+00
-1.496895175929255117e+01,-3.995207444168194399e+00
-1.513449717921443494e+01,-4.039653821121319766e+00
-1.530004259913630449e+01,-4.084100198074445132e+00
-1.546558801905818825e+01,-4.128532424636944143e+00
-1.563114051417537098e+01,-4.172964651199443153e+00
-1.579668593409724053e+01,-4.217382727371315809e+00
-1.596223842921443747e+01,-4.261793728347882393e+00
-1.612779092433162020e+01,-4.306197654129132246e+00
-1.629334341944880293e+01,-4.350601579910382100e+00
-1.645890298976131305e+01,-4.394991355301005598e+00
-1.662445548487849578e+01,-4.439374055496319471e+00
-1.679000797999567851e+01,-4.483756755691629792e+00
-1.695556755030818863e+01,-4.528125305496317310e+00
-1.712112004542537136e+01,-4.572486780105695203e+00
-1.728667961573786727e+01,-4.616841179519756366e+00
-1.745223918605036317e+01,-4.661195578933817529e+00
-1.761779168116756011e+01,-4.705535827957255890e+00
-1.778335125148005602e+01,-4.749876076980694251e+00
-1.794891082179255193e+01,-4.794202175613506256e+00
-1.811446331690974887e+01,-4.838528274246318261e+00
-1.828001581202693160e+01,-4.882847297683820642e+00
-1.844557538233942751e+01,-4.927152170730693115e+00
-1.861112787745662445e+01,-4.971457043777569140e+00
-1.877668037257380718e+01,-5.015754841629131988e+00
-1.894223286769098991e+01,-5.060045564285381658e+00
-1.910778536280818685e+01,-5.104329211746318151e+00
-1.927333785792536958e+01,-5.148612859207258197e+00
-1.943888327784723913e+01,-5.192882356277568334e+00
-1.960442869776912289e+01,-5.237151853347882025e+00
-1.976997411769099244e+01,-5.281407200027569360e+00
-1.993551953761286200e+01,-5.325662546707256695e+00
-2.010105788233943258e+01,-5.369910818191630852e+00
-2.026660330226130213e+01,-5.414152014480695385e+00
-2.043213457179255954e+01,-5.458393210769756365e+00
-2.059767291651911592e+01,-5.502620256668194543e+00
-2.076320418605037332e+01,-5.546847302566632720e+00
-2.092873545558161652e+01,-5.591067273269757720e+00
-2.109425964991755365e+01,-5.635280168777569543e+00
-2.125979091944880395e+01,-5.679485989090068188e+00
-2.142530803858943500e+01,-5.723691809402570385e+00
-2.159082515773005895e+01,-5.767883479324442675e+00
-2.175634227687068289e+01,-5.812075149246318517e+00
-2.192185939601130684e+01,-5.856259743972881182e+00
-2.208736236476130443e+01,-5.900444338699443847e+00
-2.225287240870662231e+01,-5.944614783035380157e+00
-2.241837537745661990e+01,-5.988785227371320019e+00
-2.258387127101130432e+01,-6.032955671707256329e+00
-2.274936716456599584e+01,-6.077111965652569836e+00
-2.291485598292536707e+01,-6.121268259597879791e+00
-2.308033772608943224e+01,-6.165417478347880120e+00
-2.324581946925349740e+01,-6.209559621902567272e+00
-2.341130121241755546e+01,-6.253701765457257977e+00
-2.357676880519099427e+01,-6.297836833816631952e+00
-2.374223639796443308e+01,-6.341964826980692749e+00
-2.390770399073787189e+01,-6.386085744949443921e+00
-2.407315743312068435e+01,-6.430206662918195093e+00
-2.423861087550349680e+01,-6.474320505691633088e+00
-2.440405724269099608e+01,-6.518434348465067529e+00
-2.456950360987849535e+01,-6.562541116043192346e+00
-2.473494290187068145e+01,-6.606640808426007538e+00
-2.490037511866755437e+01,-6.650740500808819178e+00
-2.506580026026912122e+01,-6.694833117996317640e+00
-2.523121832667536779e+01,-6.738918659988506477e+00
-2.539662931788630829e+01,-6.783004201980695314e+00
-2.556204030909724167e+01,-6.827082668777567420e+00
-2.572744422511286899e+01,-6.871161135574443080e+00
-2.589283399073786995e+01,-6.915232527176005561e+00
-2.605822375636287092e+01,-6.959296843582254866e+00
-2.622360644679255870e+01,-7.003361159988507723e+00
-2.638898559962458990e+01,-7.047418401199443849e+00
-2.655435413966365132e+01,-7.091475642410379976e+00
-2.671971560450739958e+01,-7.135525808426006478e+00
-2.688506999415583465e+01,-7.179568899246319802e+00
-2.705042084620662024e+01,-7.223619065261942751e+00
-2.721576108546442896e+01,-7.267655080886942898e+00
-2.738109424952693161e+01,-7.311691096511943044e+00
-2.754641680079646449e+01,-7.355720036941630013e+00
-2.771173581446834078e+01,-7.399748977371320535e+00
-2.787704775294489679e+01,-7.443777917801007504e+00
-2.804234907862849724e+01,-7.487799783035381296e+00
-2.820764332911677741e+01,-7.531814573074445462e+00
-2.837292696681208781e+01,-7.575829363113506076e+00
-2.853820706690974163e+01,-7.619844153152570243e+00
-2.870347301661677619e+01,-7.663851867996317679e+00
-2.886873542872614706e+01,-7.707873733230695024e+00
-2.903399430323786845e+01,-7.751973425613506663e+00
-2.919925317774958984e+01,-7.796228772293193998e+00
-2.936451912745661730e+01,-7.840717600418194877e+00
-2.952979568995662163e+01,-7.885503586746317239e+00
-2.969508286524958862e+01,-7.930671633621319216e+00
-2.986039480372615174e+01,-7.976285417801005195e+00
-3.002572796778864728e+01,-8.022429841629129754e+00
-3.019108943263240263e+01,-8.069175657058817563e+00
-3.035648627345270967e+01,-8.116593616043193293e+00
-3.052191849024958969e+01,-8.164761545730694792e+00
-3.068739315821833458e+01,-8.213750198074443176e+00
-3.085291735255427170e+01,-8.263637400222879847e+00
-3.101849107325740107e+01,-8.314500979324442653e+00
-3.118412139552302165e+01,-8.366404612136943086e+00
-3.134981185694880423e+01,-8.419277546707256477e+00
-3.151556245753474172e+01,-8.472582068191631066e+00
-3.168137319728083412e+01,-8.525723860183820335e+00
-3.184724761378474511e+01,-8.578101531082257480e+00
-3.201318216944880390e+01,-8.629120764480692429e+00
-3.217918040187068129e+01,-8.678173093582255859e+00
-3.234524231105037018e+01,-8.724664201980694145e+00
-3.251136435939021396e+01,-8.767985622879130858e+00
-3.267755362208552583e+01,-8.807543039871319479e+00
-3.284380656153864919e+01,-8.842742136551006382e+00
-3.301012317774958404e+01,-8.872974446121318692e+00
-3.317650700831599409e+01,-8.897638576980693159e+00
-3.334295451564021562e+01,-8.916140212722879710e+00
-3.350946923731989813e+01,-8.927870886551005469e+00
-3.367605117335505582e+01,-8.932243357254129990e+00
-3.384268617335505525e+01,-8.928649158035380395e+00
-3.400888251124568029e+01,-8.916451521316631101e+00
-3.417357890773005380e+01,-8.894985378738507364e+00
-3.433567516993709035e+01,-8.863578586746317711e+00
-3.449407818019099636e+01,-8.821566076980694504e+00
-3.464768420802302273e+01,-8.768261555496319914e+00
-3.479540013575739721e+01,-8.702999953933819199e+00
-3.493612577052302726e+01,-8.625109128738507991e+00
-3.506876799464411931e+01,-8.533916936355694816e+00
-3.519222307765193136e+01,-8.428758308426004930e+00
-3.530546157862849554e+01,-8.309046003738504993e+00
-3.540870990382380512e+01,-8.176004031082257484e+00
-3.550327342677302767e+01,-8.032405867019758006e+00
-3.559049643458552481e+01,-7.881088664871317206e+00
-3.567172675196833609e+01,-7.724882502761943215e+00
-3.574827682765192804e+01,-7.566291999832255755e+00
-3.582130345606989863e+01,-7.406350134597882828e+00
-3.589191390528864645e+01,-7.245651223465067403e+00
-3.596121544337458431e+01,-7.084789582840070210e+00
-3.603031887599177452e+01,-6.924373679519757019e+00
-3.610033147120661567e+01,-6.764997829910381455e+00
-3.617236049708552770e+01,-6.607256350418193591e+00
-3.624751675929255867e+01,-6.451750632644756678e+00
-3.632653607814021512e+01,-6.298862737136943224e+00
-3.640923449855036864e+01,-6.148465310379130244e+00
-3.649528302394099200e+01,-6.000324870926007748e+00
-3.658436680812068431e+01,-5.854222087722881440e+00
-3.667615331690974045e+01,-5.709951780105694041e+00
-3.677032770411677376e+01,-5.567280466629132007e+00
-3.686656097315974279e+01,-5.425988816238508150e+00
-3.696452766505427689e+01,-5.285864573074444905e+00
-3.706391293360896100e+01,-5.146688406082255085e+00
-3.716438424464411838e+01,-5.008233909011945428e+00
-3.726562321437067737e+01,-4.870288826004131266e+00
-3.736730438380427444e+01,-4.732626750808819338e+00
-3.746910583155818131e+01,-4.595035427566632080e+00
-3.757076223780818225e+01,-4.457330901199444639e+00
-3.767223468898005478e+01,-4.319484870926007858e+00
-3.777352318507380602e+01,-4.181511487136944538e+00
-3.787464187648005520e+01,-4.043396599441628325e+00
-3.797558722560115285e+01,-3.905161433426009410e+00
-3.807637338282771111e+01,-3.766798913894753298e+00
-3.817699681056208760e+01,-3.628323191238507661e+00
-3.827747165919490158e+01,-3.489727190261945111e+00
-3.837780146632380252e+01,-3.351017986160378825e+00
-3.847798976954646122e+01,-3.212209729324442264e+00
-3.857804364405818376e+01,-3.073295344558822251e+00
-3.867796662745661962e+01,-2.934281907058817751e+00
-3.877776933253474567e+01,-2.795176492019756154e+00
-3.887745175929255481e+01,-2.655979099441630353e+00
-3.897702452052302391e+01,-2.516696804519753528e+00
-3.907649115382380245e+01,-2.377329607254132782e+00
-3.917585519679255412e+01,-2.237891658035380260e+00
-3.927512726222224160e+01,-2.098375881668196996e+00
-3.937431088771052146e+01,-1.958789353347881956e+00
-3.947340961085505739e+01,-1.819139148269755424e+00
-3.957243050685114838e+01,-1.679432341629130576e+00
-3.967138065089412180e+01,-1.539661858230694236e+00
-3.977026711817927662e+01,-1.399841848465065652e+00
-3.986908990870661995e+01,-1.259979387527572214e+00
-3.996785963526912155e+01,-1.120067400222879428e+00
-4.006657983546443091e+01,-9.801129617463217869e-01
-4.016525758448786831e+01,-8.401231472931911526e-01
-4.026389641993709034e+01,-7.001050320588220188e-01
-4.036250695460505256e+01,-5.600586160431930693e-01
-4.046108918849177627e+01,-4.199838992463185150e-01
-4.055965019679255334e+01,-2.798950320588176055e-01
-4.065820059230036776e+01,-1.397849392853842687e-01
-4.075674037501521241e+01,3.322286833693510744e-04
-4.085527662013240047e+01,1.404564718474290430e-01
-4.095381640284724512e+01,2.805807150114958404e-01
-4.105236326075740294e+01,4.207049581755555323e-01
-4.115092426905818002e+01,5.608292013396152242e-01
-4.124950650294489662e+01,7.009392941130556665e-01
-4.134811350001520935e+01,8.410352364958697535e-01
-4.144675233546443138e+01,9.811099532927443079e-01
-4.154542654689021219e+01,1.121170519698992507e+00
-4.164414674708552155e+01,1.261202785323995101e+00
-4.174291293605036657e+01,1.401199674972431808e+00
-4.184173572657770990e+01,1.541168263839615804e+00
-4.194061511866755865e+01,1.681094401534927840e+00
-4.203956526271052496e+01,1.820978088058367916e+00
-4.213858262110895936e+01,1.960812248214615749e+00
-4.223767780665583871e+01,2.100596882003678445e+00
-4.233685435694880539e+01,2.240324914230242825e+00
-4.243612288478083627e+01,2.379996344894308891e+00
-4.253548339015193136e+01,2.519604098800556358e+00
-4.263494648585505331e+01,2.659148175948992332e+00
-4.273451217189020923e+01,2.798614425948990458e+00
-4.283419106105036889e+01,2.938002848800557842e+00
-4.293398669093318176e+01,3.077313444503680273e+00
-4.303390613673396103e+01,3.216539137863058784e+00
-4.313395293605037040e+01,3.355679928878679164e+00
-4.323413416407770882e+01,3.494728742355242446e+00
-4.333445689601130368e+01,3.633671427902115170e+00
-4.343492466944880448e+01,3.772522135909930796e+00
-4.353554455958552438e+01,3.911266715988055864e+00
-4.363632010401911998e+01,4.049898092941177197e+00
-4.373725484034724076e+01,4.188423341964615076e+00
-4.383832400538630480e+01,4.326849538253682681e+00
-4.393951698634333525e+01,4.465197907394305332e+00
-4.404080548243708648e+01,4.603468449386490136e+00
-4.414217180567927556e+01,4.741689465011489801e+00
-4.424360180567927614e+01,4.879860954269304330e+00
-4.434507071925349209e+01,5.018004142745866147e+00
-4.444655732081599098e+01,5.156133180831808716e+00
-4.454804745997614646e+01,5.294255143722431001e+00
-4.464951637355036951e+01,5.432384181808366463e+00
-4.475094991114802667e+01,5.570541520675554636e+00
-4.485232330958552183e+01,5.708734235519308697e+00
-4.495361534327692965e+01,5.846976476730240790e+00
-4.505481539942927327e+01,5.985275319503678304e+00
-4.515589517726130708e+01,6.123659064620866843e+00
-4.525683698878474104e+01,6.262127712081806408e+00
-4.535762314601130640e+01,6.400695412277116247e+00
-4.545823242335505654e+01,6.539383390792743000e+00
-4.555864359523005902e+01,6.678198722823992739e+00
-4.565884251124568038e+01,6.817162633956804996e+00
-4.575880440821833872e+01,6.956275124191179771e+00
-4.585850806056208739e+01,7.095557419113056596e+00
-4.595793931788630715e+01,7.235023669113054723e+00
-4.605707695460505846e+01,7.374688024581807611e+00
-4.615589974513240179e+01,7.514557560714621331e+00
-4.625438646388239761e+01,7.654653503097428313e+00
-4.635252296046443377e+01,7.794982926925555944e+00
-4.645028093409724335e+01,7.935559982589616368e+00
-4.654764977198787079e+01,8.076405895675556224e+00
-4.664460471095271288e+01,8.217520666183368405e+00
-4.674112806300349376e+01,8.358925519698992446e+00
-4.683720214015193051e+01,8.500627531417741523e+00
-4.693282694239802311e+01,8.642633776534928813e+00
-4.702800954493708474e+01,8.784930104659927963e+00
-4.712275348536677200e+01,8.927516515792746077e+00
-4.721706230128474147e+01,9.070393009933368944e+00
-4.731094306788630632e+01,9.213545436691177315e+00
-4.740439932276911605e+01,9.356973796066178295e+00
-4.749743460353083435e+01,9.500678088058364779e+00
-4.759005598536677439e+01,9.644651237472430694e+00
-4.768227054347224225e+01,9.788886169113055757e+00
-4.777407474024958844e+01,9.933389958175553147e+00
-4.786548272608943222e+01,1.007814137907399044e+01
-4.795649096339411699e+01,1.022314750700368080e+01
-4.804711006495661962e+01,1.036839419157399078e+01
-4.813734356837458961e+01,1.051389558317555384e+01
-4.822719501124568353e+01,1.065963045622243044e+01
-4.831666793116755798e+01,1.080559881071462058e+01
-4.840576940333552614e+01,1.095179357145680399e+01
-4.849450650294490117e+01,1.109822181364430804e+01
-4.858287922999568309e+01,1.124486938688649218e+01
-4.867089465968317796e+01,1.139173629118337061e+01
-4.875855632960505659e+01,1.153881545133961595e+01
-4.884586777735896135e+01,1.168609979215992922e+01
-4.893283961573786911e+01,1.183359638883961651e+01
-4.901946830714411618e+01,1.198129109098805856e+01
-4.910576800196833602e+01,1.212917682340992798e+01
-4.919173516261286494e+01,1.227726066130055216e+01
